time_of_day,avg_condition_8,avg_condition_6,avg_condition_10,avg_condition_1,avg_condition_7,avg_condition_12,avg_condition_4,avg_condition_21,avg_condition_20,avg_condition_19,avg_condition_18,avg_condition_17,avg_condition_5,avg_condition_15,avg_condition_9,avg_condition_3,avg_condition_13,avg_condition_22,avg_condition_11,avg_condition_14,avg_condition_16,avg_condition_23,avg_condition_2,avg_control_1,avg_control_21,avg_control_10,avg_control_17,avg_control_30,avg_control_15,avg_control_3,avg_control_27,avg_control_26,avg_control_25,avg_control_24,avg_control_18,avg_control_22,avg_control_20,avg_control_19,avg_control_29,avg_control_23,avg_control_16,avg_control_14,avg_control_13,avg_control_11,avg_control_9,avg_control_8,avg_control_7,avg_control_6,avg_control_5,avg_control_4,avg_control_31,avg_control_12,avg_control_32,avg_control_28,avg_control_2
07:00,63.54,145.73,52.80,6.69,15.47,35.00,27.80,0.00,14.89,48.60,30.33,30.00,1.20,78.33,171.36,26.87,85.11,47.20,10.19,255.93,0.41,2.36,205.81,35.78,90.91,230.67,145.40,159.73,772.00,49.96,477.79,18.26,120.27,28.40,25.53,86.07,345.32,251.68,157.53,235.80,198.41,630.80,141.47,70.24,263.90,364.45,16.78,95.89,208.33,5.82,83.00,90.96,24.28,137.88,126.91
07:01,94.15,134.13,147.87,7.44,7.27,23.87,49.40,2.14,4.17,162.07,31.00,9.47,0.00,201.60,198.07,8.40,76.28,33.67,26.81,144.07,6.24,0.68,204.78,29.14,84.77,356.73,109.70,154.60,727.53,40.38,542.71,52.35,173.33,25.33,32.82,145.07,365.73,187.00,164.47,356.60,226.00,404.73,120.00,68.06,210.50,278.90,18.44,76.19,174.94,8.59,77.36,92.88,47.11,293.82,165.05
07:02,29.23,95.87,162.40,18.44,6.80,34.33,75.93,5.71,0.00,140.20,20.27,12.53,2.93,99.40,161.07,6.33,108.78,42.53,0.19,99.87,12.07,4.00,259.81,43.17,83.91,421.80,99.20,88.93,794.87,45.07,732.79,38.87,111.40,60.67,30.18,124.80,416.36,160.00,247.00,356.93,209.18,541.20,134.20,54.65,172.70,253.40,51.31,92.33,184.67,25.95,81.47,87.00,40.33,198.94,125.59
07:03,10.23,192.73,112.07,73.00,3.73,35.40,111.27,11.29,8.83,114.07,24.73,5.40,6.33,188.60,65.00,4.40,167.06,31.40,17.25,134.53,35.83,3.45,202.56,32.14,97.32,310.40,101.75,107.00,885.33,25.04,639.21,18.26,116.87,25.13,20.94,92.93,312.50,172.11,239.88,399.00,280.29,327.80,137.33,57.65,91.10,303.00,31.53,85.83,211.73,33.91,32.56,56.25,27.39,256.29,189.68
07:04,5.23,90.13,204.67,48.00,48.13,44.47,73.13,5.43,3.39,81.53,22.27,26.20,6.60,182.47,120.00,15.00,121.17,58.80,2.94,169.27,12.24,20.64,303.30,28.94,112.64,253.60,132.15,161.13,863.47,23.36,649.57,40.61,124.27,25.13,25.00,101.07,399.27,203.26,240.59,476.40,283.24,251.13,96.47,89.53,109.70,234.60,26.81,91.28,132.73,3.27,47.89,32.96,34.03,193.35,177.86
07:05,37.77,57.47,107.00,13.12,49.40,42.53,41.67,5.00,3.50,52.20,31.47,15.13,18.27,99.40,134.29,25.20,130.00,68.73,20.69,165.47,15.45,10.00,319.70,69.31,106.23,237.80,136.45,130.73,788.67,13.02,713.86,49.04,143.40,31.93,21.94,105.53,487.05,207.26,275.35,404.87,243.06,191.60,131.60,138.41,160.25,248.20,5.67,132.28,150.21,5.27,58.67,47.75,40.08,256.53,56.91
07:06,12.69,37.27,31.87,41.75,42.47,78.87,67.47,21.43,2.50,37.27,56.53,0.20,15.40,157.13,66.36,20.07,40.50,75.60,28.69,168.47,10.03,11.64,277.52,44.61,100.32,247.27,127.25,168.20,649.80,22.44,482.71,59.70,138.13,38.27,20.18,48.47,439.00,135.11,275.24,343.27,250.12,159.20,112.13,215.71,84.10,361.60,5.17,116.86,201.06,0.64,63.61,57.12,14.78,223.00,61.23
07:07,0.77,117.73,43.60,3.81,14.93,48.80,21.00,0.00,0.00,86.93,53.73,4.67,12.80,206.67,112.29,6.73,70.94,126.20,18.94,201.93,5.59,7.14,293.30,25.17,81.09,191.67,178.15,151.20,691.20,26.49,446.64,57.70,172.27,47.13,41.29,133.87,467.73,137.89,289.24,371.27,305.29,110.13,149.53,122.82,101.55,308.95,14.25,170.25,210.00,4.73,63.33,75.79,38.31,209.76,83.18
07:08,0.38,108.80,80.13,34.38,16.53,50.13,45.87,1.29,0.00,231.13,75.40,21.20,15.20,191.53,99.93,13.87,51.22,92.60,7.25,141.80,4.00,3.09,260.30,20.67,48.68,165.67,135.25,128.40,536.33,28.22,338.50,129.52,135.47,25.87,19.88,150.73,491.18,134.74,299.47,386.20,291.88,127.27,98.40,257.88,118.20,228.65,47.86,119.78,193.85,2.55,48.89,44.92,62.42,241.00,99.91
07:09,1.08,95.40,156.13,44.50,3.73,39.73,134.33,7.79,0.00,145.07,24.20,6.87,0.00,335.13,146.14,37.13,182.89,68.27,4.56,201.47,9.66,0.59,244.30,26.64,35.32,237.53,145.05,117.67,511.13,28.93,423.50,203.52,263.13,30.80,19.06,122.47,458.95,151.47,361.18,289.60,327.12,144.93,170.93,198.53,156.65,183.90,52.81,186.58,167.45,4.23,32.44,52.67,56.58,259.88,78.95
07:10,0.38,42.73,59.47,6.31,6.40,59.87,122.67,41.86,7.72,237.87,33.40,7.07,9.33,354.47,140.57,20.73,187.33,105.27,33.06,208.40,5.79,9.14,203.22,18.89,38.41,270.00,187.50,154.20,555.80,21.29,340.64,180.61,345.40,73.87,19.12,137.33,390.23,148.58,209.35,371.33,285.76,87.67,146.67,165.06,220.05,117.55,96.00,178.00,157.79,2.68,32.11,130.21,49.78,252.29,99.05
07:11,0.38,78.27,208.27,18.06,60.13,52.53,164.33,3.14,3.44,284.47,27.67,4.40,46.33,349.20,103.86,5.40,242.22,73.40,27.12,212.07,6.28,2.59,95.37,37.39,38.64,203.67,160.20,97.40,435.33,19.78,331.71,169.35,297.20,84.93,15.88,95.60,416.82,132.32,233.24,420.27,340.18,120.47,161.33,222.59,172.10,150.85,99.19,134.39,185.24,22.05,67.42,108.62,53.00,193.35,102.82
07:12,11.77,26.07,114.07,5.69,28.53,50.87,195.00,3.50,0.00,147.60,76.93,1.47,0.53,341.60,46.86,17.07,213.72,17.67,13.69,229.60,8.17,0.00,94.00,22.17,64.00,176.33,216.50,117.13,391.07,18.82,611.14,130.52,338.07,94.80,32.00,71.47,405.36,162.37,328.41,486.33,296.12,168.53,108.20,286.71,136.00,285.50,118.06,156.75,185.15,51.00,40.69,67.08,42.17,273.35,94.23
07:13,2.15,82.67,96.27,18.25,5.27,37.07,181.73,30.43,20.56,93.47,67.73,27.40,41.53,282.80,96.57,25.60,101.44,1.87,13.38,184.40,4.69,0.00,116.59,59.92,39.68,139.67,194.65,166.80,400.53,31.87,674.36,141.30,265.93,74.80,14.94,37.47,427.77,245.37,302.53,327.40,268.94,253.80,94.60,275.00,84.45,360.60,92.36,173.94,173.30,3.59,56.19,77.38,57.33,319.35,77.68
07:14,6.23,181.93,87.53,18.81,48.47,80.20,194.47,2.14,24.22,68.00,41.40,50.67,34.60,422.00,44.79,14.33,72.89,16.93,34.31,167.33,10.62,21.82,143.26,60.67,33.64,156.60,223.75,356.20,413.47,29.31,420.79,146.91,260.07,69.93,10.82,76.47,404.09,203.95,411.82,218.47,285.00,268.00,84.67,256.00,77.65,219.90,102.39,138.83,193.03,0.86,38.39,95.17,49.53,427.00,111.64
07:15,0.38,179.67,60.60,0.75,14.60,68.93,116.13,0.00,26.44,102.07,99.27,206.80,21.00,358.13,61.07,6.47,73.83,30.33,27.12,184.00,0.48,4.55,163.26,24.64,51.05,99.60,210.45,542.60,391.13,27.47,535.07,110.96,386.27,84.47,31.47,113.80,403.59,194.32,450.41,169.67,263.00,412.20,68.73,259.88,77.75,169.65,117.61,101.67,176.06,8.68,9.28,100.96,64.92,384.65,114.91
07:16,0.38,173.93,39.93,3.81,21.27,36.33,137.27,0.00,34.94,92.40,16.60,15.60,28.20,309.80,38.86,10.87,73.78,16.67,19.38,88.93,8.21,3.05,102.96,44.61,81.77,161.47,216.90,560.13,371.53,20.00,413.86,148.57,401.53,61.60,22.82,142.87,515.27,209.26,536.82,88.80,228.35,302.07,129.53,286.59,74.30,166.20,105.14,107.69,233.73,4.82,10.83,102.08,62.94,400.47,109.05
07:17,0.62,173.53,24.47,27.44,24.80,36.40,126.40,8.36,36.33,109.07,5.53,4.67,18.87,317.00,64.36,13.47,53.06,13.93,20.38,84.47,1.03,75.00,149.00,50.53,101.23,124.07,265.80,610.87,310.53,27.04,339.50,123.04,420.20,73.07,41.41,106.47,439.73,176.47,551.53,117.87,211.06,316.53,71.40,337.88,31.85,237.15,84.31,194.58,236.97,26.14,26.17,51.21,69.06,300.06,141.18
07:18,5.08,84.73,74.53,11.25,9.27,52.20,164.93,5.21,22.28,88.33,39.20,20.53,19.27,354.93,75.79,28.80,100.94,16.87,18.31,77.33,0.93,21.00,162.74,38.89,133.05,263.33,320.90,479.27,239.60,19.04,452.21,119.13,332.80,70.53,39.24,153.40,388.95,151.16,476.65,74.67,256.00,346.40,155.20,296.71,107.75,173.25,64.19,126.83,206.45,8.05,5.11,64.12,63.81,213.29,100.23
07:19,23.15,135.20,40.53,20.25,27.67,39.80,149.93,6.71,23.56,88.07,55.47,2.33,21.47,326.33,107.86,7.07,105.33,13.67,24.62,97.67,7.41,16.77,215.81,26.58,117.91,139.87,298.80,511.67,276.73,14.07,252.64,84.17,320.53,63.93,82.71,183.07,407.41,185.68,472.41,62.20,209.41,319.47,107.93,344.47,98.30,191.25,73.83,124.47,203.48,8.73,24.92,47.33,51.19,291.71,203.18
07:20,5.77,268.67,49.07,18.06,7.53,58.73,173.47,4.36,0.00,117.93,47.27,0.87,35.47,284.40,191.07,10.40,78.39,45.53,25.44,120.93,4.86,30.32,252.74,19.28,153.41,141.87,229.20,473.87,357.47,16.80,275.93,71.96,463.00,68.20,29.41,151.27,468.50,184.00,453.24,129.07,226.00,361.07,67.80,323.59,72.35,113.35,100.92,86.44,200.67,20.45,30.06,66.00,60.69,386.12,142.00
07:21,14.23,297.20,53.27,54.12,28.00,46.07,160.47,26.43,4.22,127.73,33.13,10.93,12.27,395.20,180.36,24.87,102.56,25.27,12.00,96.80,17.48,0.00,279.22,30.78,166.27,179.27,187.80,382.40,332.33,14.22,207.00,75.35,354.87,77.80,63.29,56.53,441.45,150.16,332.41,141.67,160.47,318.13,91.73,268.59,44.80,131.45,80.53,120.17,208.36,2.59,35.78,71.04,47.39,356.59,135.50
07:22,30.46,194.87,29.20,29.12,31.07,43.67,136.40,2.71,19.33,107.07,22.13,1.40,54.13,233.00,42.57,48.60,96.72,35.80,18.25,113.73,45.14,6.64,268.04,36.78,160.55,236.67,185.40,348.00,327.73,20.96,237.79,113.70,416.13,62.33,57.71,136.33,398.73,163.53,423.18,180.93,192.88,310.60,90.73,302.71,42.45,117.45,90.83,205.08,248.06,3.91,89.58,53.67,63.36,359.53,159.73
07:23,8.23,148.80,39.07,4.56,8.87,86.53,156.53,5.64,45.44,145.07,45.67,5.20,16.73,264.33,43.93,41.27,173.94,8.47,22.31,52.80,53.10,4.09,267.89,14.33,180.68,280.53,130.00,465.47,258.20,18.07,232.57,96.48,506.13,83.07,69.29,127.53,478.73,191.21,423.24,162.60,175.53,221.20,88.93,274.47,64.05,136.75,82.31,153.36,273.42,0.86,85.00,39.25,71.53,214.53,214.59
07:24,14.92,145.53,73.33,9.62,1.20,72.47,149.00,5.36,66.78,123.80,63.87,12.00,9.27,192.27,75.64,4.33,152.67,0.00,40.88,43.67,21.14,23.95,309.81,27.97,230.91,290.60,143.15,343.67,381.60,17.69,378.86,122.43,297.60,99.47,82.47,110.13,477.23,203.89,370.71,196.80,120.29,202.33,112.20,253.24,77.40,122.70,62.69,130.67,248.97,12.14,97.14,26.67,73.56,339.59,190.09
07:25,0.38,190.93,43.13,7.50,5.73,60.07,174.00,0.86,65.06,98.87,3.87,26.20,17.47,184.33,24.00,9.27,172.67,0.00,8.31,56.60,12.97,0.14,310.78,46.53,247.95,406.13,119.00,303.53,363.93,16.76,532.50,107.78,299.93,119.67,81.29,166.53,577.05,234.37,343.35,121.27,120.24,184.60,70.73,273.76,59.65,106.70,67.39,127.17,256.70,16.86,98.64,29.25,61.14,323.94,202.55
07:26,0.38,248.53,48.47,27.00,7.20,100.93,135.73,2.93,51.00,162.27,41.80,4.00,27.07,126.93,38.36,30.13,121.33,0.00,32.75,90.80,31.48,1.05,264.96,43.64,272.23,291.00,143.60,331.67,343.40,26.93,572.00,97.26,365.93,88.20,122.35,254.53,464.64,220.53,291.06,89.00,190.82,318.27,50.67,222.76,91.10,161.85,62.42,154.03,288.33,0.73,135.69,18.04,52.86,307.94,180.32
07:27,6.00,130.13,96.87,19.81,15.47,74.80,151.73,0.00,28.61,91.00,22.00,7.47,54.00,124.80,44.36,11.07,78.39,16.47,18.62,45.27,7.24,0.00,253.89,34.50,261.45,265.20,120.85,339.47,308.20,12.53,371.50,122.00,265.73,103.07,73.94,145.20,469.55,238.32,267.00,89.93,195.24,350.67,60.73,227.88,104.85,172.80,63.86,158.50,278.00,9.55,94.47,42.00,59.92,313.00,270.32
07:28,29.23,147.40,158.07,63.19,13.87,114.80,129.00,2.71,31.67,51.73,46.27,35.67,15.07,227.40,11.00,4.40,103.83,16.13,44.81,56.13,0.38,60.05,340.78,46.58,211.50,248.20,94.70,244.67,389.87,26.49,452.07,128.78,239.60,62.93,123.18,172.27,537.50,187.79,354.82,123.13,161.00,345.67,56.00,332.94,144.80,219.10,73.89,110.86,264.79,13.09,172.64,57.67,62.83,353.00,267.41
07:29,3.08,139.53,94.07,2.19,13.27,48.13,116.87,0.00,62.67,85.40,14.80,5.53,54.40,141.07,65.64,7.93,102.61,3.33,36.38,72.07,3.90,23.23,291.26,45.67,210.86,217.47,124.95,291.33,486.33,32.18,353.36,120.09,310.87,66.60,36.76,216.27,433.27,231.84,316.18,164.47,193.76,189.53,38.47,201.41,109.45,244.35,73.89,126.97,231.97,8.41,143.42,73.96,86.31,347.24,280.41
07:30,9.31,137.33,74.60,0.19,117.73,77.73,103.53,0.00,51.39,56.93,26.33,19.13,21.20,143.20,89.29,4.53,153.89,15.80,29.94,60.07,0.31,15.27,248.74,83.28,299.27,175.80,150.90,277.80,343.00,15.07,337.93,190.04,215.47,64.60,19.41,308.47,377.59,226.21,302.82,241.20,197.41,181.27,61.87,210.94,74.80,242.40,109.72,100.75,202.42,21.95,78.81,74.75,97.97,320.88,302.91
07:31,8.23,128.13,55.87,22.50,53.27,97.13,138.60,3.71,25.00,120.13,88.87,10.07,31.53,169.60,57.14,29.27,91.06,15.00,15.56,29.20,4.14,0.00,319.74,79.19,395.45,185.33,160.55,272.47,441.60,18.36,333.00,141.74,117.87,46.73,65.06,341.27,428.91,196.47,410.53,259.47,167.35,355.00,42.87,175.53,63.50,153.85,74.33,73.89,215.79,23.32,114.00,71.96,86.28,352.24,273.50
07:32,0.38,158.13,233.07,31.31,33.20,72.13,125.73,2.07,25.22,105.40,63.13,9.00,28.33,128.87,38.00,20.13,72.50,22.60,4.12,33.53,9.03,1.68,269.89,36.86,284.55,185.80,136.30,353.53,490.20,17.78,491.00,169.70,129.47,50.20,51.53,251.80,445.36,160.37,334.76,451.73,167.29,454.53,41.47,228.71,90.20,197.15,107.44,93.17,258.00,10.00,136.58,53.25,67.64,392.00,368.55
07:33,60.85,145.73,346.73,12.25,64.20,71.33,131.07,31.57,24.33,64.00,22.07,1.60,24.80,92.33,18.21,8.40,67.06,8.87,5.56,90.87,1.72,5.41,327.81,55.17,208.05,262.20,141.50,439.93,244.47,22.09,518.71,113.30,84.40,49.27,67.35,217.33,452.64,136.53,334.29,280.93,239.53,379.13,11.13,266.06,93.50,258.10,116.86,113.61,186.88,16.86,107.44,55.62,82.36,442.94,309.55
07:34,109.46,217.67,489.73,0.00,89.47,152.27,154.60,12.00,39.50,72.80,30.47,23.47,9.87,157.27,18.43,4.13,86.72,25.33,8.50,92.40,0.31,0.00,307.74,74.03,258.09,348.80,284.85,521.67,214.60,11.02,516.50,149.35,134.87,81.73,102.65,187.20,414.77,129.26,273.47,241.93,323.06,358.27,91.00,188.71,64.60,241.05,84.56,94.69,177.00,18.18,125.36,23.92,71.64,392.12,259.64
07:35,77.69,332.20,307.80,13.06,25.47,47.20,152.00,1.43,41.78,42.93,3.80,54.20,3.27,243.53,65.64,9.33,98.22,22.93,76.38,74.00,1.00,8.32,298.33,59.75,189.73,306.93,187.05,566.67,218.27,14.56,471.36,193.91,126.47,90.93,28.06,185.20,507.91,99.79,268.41,135.27,279.12,208.13,49.40,274.06,72.40,235.80,83.47,42.11,185.85,25.14,108.86,76.29,82.25,454.29,393.82
07:36,10.69,294.60,175.47,57.12,51.13,104.13,115.40,0.36,19.17,33.13,44.73,55.40,52.27,177.40,11.00,6.67,102.44,51.47,64.62,27.67,9.41,3.55,345.67,55.86,195.77,213.80,179.20,595.13,243.27,27.78,395.07,153.91,120.60,56.40,59.06,139.00,428.36,137.84,196.12,68.53,234.12,205.07,31.07,300.12,69.45,239.95,115.58,34.81,158.76,15.09,85.39,77.46,64.78,329.65,482.09
07:37,33.08,323.27,225.73,27.88,119.73,91.67,154.73,0.00,12.11,59.60,72.27,158.87,123.60,89.60,22.86,68.40,55.06,140.87,30.88,37.47,7.79,0.00,356.85,63.14,255.23,197.93,207.00,557.20,198.27,39.91,336.43,185.22,176.47,36.47,82.82,328.60,503.27,125.74,206.00,124.80,220.88,198.87,76.33,158.06,63.45,212.25,117.25,65.86,183.79,0.86,76.64,70.33,64.89,322.35,457.73
07:38,0.38,195.67,218.40,57.44,134.33,53.87,87.73,1.86,5.17,92.00,100.27,232.87,34.93,148.53,8.36,48.40,132.72,112.40,10.62,30.40,5.62,14.23,308.30,75.92,235.14,202.40,205.00,791.60,120.00,59.82,382.79,163.65,146.93,38.67,49.82,265.53,444.00,141.32,168.41,80.60,232.00,197.80,24.40,128.18,55.10,212.80,83.56,67.83,135.21,0.73,126.53,19.38,75.86,291.82,530.77
07:39,33.92,170.93,171.07,59.06,122.33,50.40,50.13,4.57,14.61,106.20,102.93,213.73,20.00,132.73,6.93,60.20,142.06,94.00,10.19,40.13,0.41,11.32,269.93,93.58,139.59,154.33,173.40,395.73,139.07,48.73,503.14,155.48,99.80,73.33,34.00,215.53,516.23,133.63,212.53,67.47,295.82,179.53,33.40,169.82,87.35,156.10,138.83,93.31,128.09,0.73,86.06,22.38,80.78,290.41,458.95
07:40,54.38,158.27,170.67,58.00,113.00,38.73,151.87,0.21,7.61,98.67,122.67,168.93,0.00,112.93,0.93,52.07,213.56,249.53,27.50,22.87,14.97,42.05,281.96,78.14,100.36,146.53,153.70,498.33,130.73,28.04,229.36,192.61,123.13,60.13,32.35,391.60,527.18,163.11,208.29,175.80,310.29,198.60,9.53,234.82,66.45,234.55,135.14,45.67,109.45,4.14,121.11,12.62,84.53,504.24,474.09
07:41,20.54,186.07,256.93,40.56,112.93,71.73,176.80,0.00,10.22,94.13,78.27,92.93,38.20,70.40,15.57,69.73,275.00,184.60,0.00,57.40,1.52,18.82,328.81,108.39,93.32,104.73,154.25,415.87,108.00,43.78,421.79,198.91,220.60,157.93,35.71,333.80,495.18,134.84,216.65,208.40,440.47,200.00,70.33,175.00,49.80,296.55,136.56,68.47,89.55,0.73,161.67,15.50,109.61,462.71,493.23
07:42,19.46,217.60,173.87,42.06,113.67,56.80,156.73,8.29,0.00,66.27,59.27,71.53,11.67,62.00,48.07,88.33,224.11,160.40,2.81,115.93,15.07,4.00,380.96,87.08,103.59,147.00,128.15,472.27,174.13,33.16,418.14,125.48,138.13,101.47,76.65,253.47,504.32,157.53,186.06,197.20,411.59,173.47,85.87,138.47,69.40,203.35,97.28,69.72,90.91,1.14,107.53,29.79,134.39,592.94,523.55
07:43,0.62,286.53,189.27,71.44,66.00,35.07,148.13,0.64,8.89,130.80,64.40,99.87,8.13,136.60,42.21,16.60,97.56,205.00,2.31,86.40,2.69,2.27,363.04,81.61,135.68,129.80,131.50,630.33,165.13,43.64,516.00,130.04,176.40,45.07,46.59,275.20,442.18,210.32,195.47,88.73,387.88,126.40,67.67,114.59,36.10,318.20,76.25,70.64,126.18,28.59,119.31,39.58,126.31,597.94,500.91
07:44,7.38,239.27,130.40,59.56,58.33,52.13,200.33,4.21,3.28,94.87,61.13,99.27,1.27,159.27,67.14,60.67,88.06,179.93,20.75,35.07,8.55,8.59,364.30,87.14,78.00,173.20,98.55,292.53,152.27,48.36,447.93,148.26,204.13,82.00,43.41,303.07,449.68,249.32,220.00,117.20,454.88,62.00,99.47,131.88,45.60,268.25,137.69,101.94,101.55,2.32,115.22,60.75,98.72,471.47,496.23
07:45,8.23,361.00,159.87,46.00,45.13,24.67,235.33,7.93,11.61,82.73,70.87,83.87,3.40,168.73,39.71,68.47,119.50,241.73,6.00,71.73,0.31,2.41,328.04,102.83,77.73,150.20,94.45,361.87,214.93,31.31,428.43,108.22,295.53,117.80,82.00,410.60,562.14,250.11,164.65,110.60,465.29,140.60,125.13,127.35,67.20,209.45,160.61,125.33,77.91,21.55,128.64,80.33,97.19,504.94,523.18
07:46,80.77,261.73,133.87,26.75,36.73,23.60,181.80,6.71,24.50,121.93,57.80,31.67,23.73,345.67,24.07,61.73,120.22,275.13,3.25,52.00,0.31,25.23,434.33,61.36,107.68,197.27,121.45,324.73,238.20,34.60,381.64,129.35,312.67,67.93,98.71,395.27,542.82,212.74,186.71,125.33,363.76,218.40,107.73,128.94,49.95,165.05,159.11,76.86,90.82,2.77,103.11,85.21,89.11,531.00,474.36
07:47,48.92,298.73,151.47,26.81,64.67,52.53,236.73,25.79,3.22,125.93,27.73,99.20,1.33,265.33,41.57,38.27,113.67,318.20,0.00,59.47,25.76,18.73,327.63,61.50,111.00,161.20,102.30,384.13,250.20,39.02,372.00,118.00,329.07,66.93,77.94,461.87,402.82,179.68,173.29,80.93,220.59,140.93,108.80,197.18,53.90,197.20,143.03,57.97,129.33,12.73,126.64,101.79,69.86,567.53,482.41
07:48,91.85,257.00,157.80,38.31,245.13,32.40,223.73,2.14,23.61,135.53,74.47,67.40,31.27,215.80,19.71,21.07,73.22,290.13,0.00,51.93,0.72,5.14,391.00,37.44,75.05,130.33,152.30,419.27,211.80,14.84,336.86,79.96,318.40,50.47,68.18,446.00,327.36,187.16,188.82,117.07,226.47,197.53,171.27,174.18,37.70,262.05,209.97,92.08,135.73,32.68,126.75,56.92,47.00,416.41,428.23
07:49,47.62,297.93,215.67,31.00,241.93,57.33,262.27,19.43,0.00,246.20,48.47,72.13,2.27,230.47,23.07,49.87,114.89,255.20,2.06,58.07,4.62,1.14,330.96,32.58,78.77,272.27,107.90,350.53,319.40,20.13,323.43,79.48,267.67,34.13,103.41,327.13,400.91,89.37,211.00,186.67,126.71,155.33,168.87,180.00,46.45,264.50,245.08,134.14,154.21,11.64,96.75,57.79,73.25,422.35,454.05
07:50,0.38,330.40,228.27,12.75,251.80,56.20,298.93,0.00,0.00,212.33,33.40,33.20,0.27,232.13,90.79,9.93,165.61,392.40,0.00,20.53,24.10,3.64,302.30,32.22,99.68,210.53,110.30,264.93,259.20,20.38,358.71,112.52,330.53,26.73,63.41,281.93,426.32,171.58,150.47,109.60,190.88,121.47,164.40,146.65,42.35,220.30,246.42,172.00,183.73,46.59,101.67,56.92,67.11,398.59,426.55
07:51,1.69,253.27,281.93,15.81,206.40,41.13,263.00,0.79,4.78,150.07,42.13,22.53,37.87,294.27,60.50,27.80,260.83,305.93,2.31,29.20,0.48,5.82,310.81,48.19,79.45,238.80,159.15,288.67,262.53,26.62,444.43,138.00,409.93,5.00,110.71,309.33,438.05,133.89,168.35,115.00,278.12,169.67,120.27,156.06,34.20,256.35,247.42,180.61,161.15,15.14,75.50,47.96,99.83,571.41,417.95
07:52,0.38,332.80,195.13,10.44,254.20,29.13,259.47,6.43,39.28,207.00,17.53,17.00,0.00,189.67,152.29,25.47,200.61,268.47,3.31,61.40,25.93,28.73,242.15,44.61,108.05,263.80,207.05,394.53,256.07,46.49,527.79,199.39,304.27,26.13,106.12,400.07,389.27,82.89,168.35,103.13,279.41,161.73,138.47,131.29,46.75,232.85,225.31,193.58,153.30,13.05,53.19,51.08,74.69,526.59,422.82
07:53,16.54,309.73,213.87,21.06,247.93,16.87,359.13,3.29,22.11,136.60,26.13,26.80,4.80,207.20,152.14,42.60,189.11,238.47,20.31,100.07,23.59,20.45,358.67,50.50,121.27,240.67,189.65,558.20,306.53,76.91,547.36,226.48,401.27,14.47,180.71,306.47,355.73,144.00,152.41,85.40,322.47,331.00,122.87,166.47,71.70,184.50,203.53,134.39,149.82,12.59,45.83,60.67,77.00,462.94,470.82
07:54,10.00,290.80,184.87,22.56,251.87,14.13,314.60,11.57,67.22,224.60,30.93,58.40,7.13,210.33,138.21,59.40,213.50,254.60,5.56,75.27,6.38,30.36,268.89,66.17,117.27,375.67,199.65,308.20,261.40,74.07,357.57,211.04,417.13,75.13,196.47,326.40,381.91,197.74,223.59,118.73,252.06,233.93,98.07,92.24,69.00,208.45,276.36,132.03,170.21,12.50,56.17,82.21,104.42,437.41,427.50
07:55,3.77,256.27,273.00,53.94,249.93,41.40,381.33,7.71,46.50,253.27,64.40,68.07,3.60,241.73,63.57,12.60,258.00,391.27,0.00,116.87,12.17,11.27,285.59,60.08,150.73,282.60,226.90,434.93,295.33,74.58,556.79,168.26,479.27,157.80,198.53,458.13,369.23,163.68,191.88,59.13,245.53,290.73,206.80,162.12,63.50,149.25,208.83,178.89,153.79,19.14,44.58,61.75,84.42,426.82,480.73
07:56,10.00,181.33,182.13,6.69,244.73,76.07,183.33,35.57,65.72,227.33,41.60,53.20,7.00,128.87,26.57,50.00,183.61,297.80,1.88,66.93,22.10,7.77,282.78,48.89,143.77,374.13,161.90,297.00,276.93,67.07,313.93,181.61,491.87,112.33,136.06,484.53,528.14,92.42,249.65,92.07,327.47,300.27,200.53,161.06,56.05,222.35,122.58,191.08,167.09,22.41,87.28,47.21,89.83,366.41,573.77
07:57,16.00,95.80,65.00,32.31,280.40,75.93,207.93,8.21,46.22,177.67,18.20,98.87,6.00,112.53,109.64,38.27,214.17,242.67,0.00,119.67,37.52,1.73,301.78,79.47,135.55,343.80,117.05,233.67,335.67,84.24,242.71,179.48,431.20,205.80,130.53,486.47,567.00,89.16,156.41,81.07,289.65,283.13,149.53,86.47,60.30,255.50,123.17,179.14,172.36,35.09,53.64,46.92,106.94,369.59,804.41
07:58,8.62,113.33,210.80,52.06,189.67,67.53,330.73,17.64,44.89,205.27,40.33,32.80,1.40,150.33,96.36,50.53,168.72,111.27,12.44,120.93,68.83,8.32,266.85,50.97,127.86,439.40,98.90,384.93,246.00,82.29,331.86,243.22,532.27,121.87,129.00,511.07,485.36,137.32,240.53,104.93,231.53,484.20,186.47,123.00,28.40,251.05,111.42,159.86,164.55,12.41,72.31,50.46,70.89,318.59,782.91
07:59,0.38,133.27,367.40,54.19,248.73,85.00,266.20,35.36,68.61,118.27,46.13,60.93,3.33,298.67,125.64,74.20,137.00,169.80,0.75,80.00,103.45,66.55,313.30,40.92,126.77,352.93,119.75,437.27,256.60,63.53,298.93,185.26,512.27,142.73,173.12,456.87,487.64,148.58,206.59,70.33,309.65,444.60,164.73,166.94,48.90,341.35,170.33,168.53,138.67,26.91,94.14,84.42,69.64,240.82,680.77
